VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018 Dec 31 11:30:17 PM,2018 Dec 31 11:32:58 PM,1,0.25,1,N,230,163,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2018 Dec 31 11:30:17 PM,2018 Dec 31 11:38:01 PM,1,0.8,1,N,249,68,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018 Dec 31 11:30:17 PM,2018 Dec 31 11:35:55 PM,1,0.7,1,N,264,264,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,2018 Dec 31 11:30:17 PM,2018 Dec 31 11:35:06 PM,1,1.95,1,N,263,229,1,7,0.5,0.5,2.08,0,0.3,10.38
1,2018 Dec 31 11:30:16 PM,2018 Dec 31 11:43:45 PM,1,2.6,1,N,143,68,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2018 Dec 31 11:30:16 PM,2019 Jan 01 11:27:48 PM,2,1.3,1,N,255,256,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018 Dec 31 11:30:15 PM,2018 Dec 31 11:51:18 PM,1,4.01,1,N,158,141,1,16,0.5,0.5,4.32,0,0.3,21.62
1,2018 Dec 31 11:30:14 PM,2018 Dec 31 11:34:29 PM,1,1.8,1,N,236,74,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018 Dec 31 11:30:14 PM,2018 Dec 31 11:35:28 PM,1,1,1,N,24,238,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2018 Dec 31 11:30:14 PM,2018 Dec 31 11:34:45 PM,1,0.6,1,N,249,249,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018 Dec 31 11:30:13 PM,2018 Dec 31 11:55:41 PM,1,6.9,1,N,237,37,1,23.5,0.5,0.5,7.4,0,0.3,32.2
2,2018 Dec 31 11:30:12 PM,2018 Dec 31 11:38:37 PM,1,0.9,1,N,79,148,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2018 Dec 31 11:30:12 PM,2018 Dec 31 11:47:04 PM,1,7.48,1,N,116,212,2,22.5,0.5,0.5,0,0,0.3,23.8
2,2018 Dec 31 11:30:12 PM,2018 Dec 31 11:51:12 PM,1,4.83,1,N,262,116,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2018 Dec 31 11:30:12 PM,2019 Jan 01 12:12:13 AM,1,21.34,2,N,132,238,1,52,0,0.5,11.71,5.76,0.3,70.27
1,2018 Dec 31 11:30:12 PM,2019 Jan 01 12:03:20 AM,1,12.3,1,N,249,258,2,37,0.5,0.5,0,5.76,0.3,44.06
